,period_id,y_it,x_it,bus_id
94,94,0,34,18
95,95,0,35,18
96,96,0,37,18
97,97,0,39,18
98,98,0,41,18
99,99,0,43,18
100,100,0,45,18
101,101,1,2,18
102,102,0,4,18
103,103,0,5,18
104,104,0,7,18
105,105,0,9,18
106,106,0,10,18
107,107,0,12,18
108,108,0,14,18
109,109,0,16,18
110,110,0,18,18
111,111,0,20,18
112,112,0,22,18
113,113,1,2,18
114,114,0,3,18
115,115,0,4,18
116,116,0,5,18
117,117,0,6,18
118,118,0,6,18
119,119,0,8,18
120,120,0,8,18
121,121,0,8,18
122,122,0,10,18
123,123,0,11,18
124,124,0,13,18
125,125,0,14,18
126,126,0,15,18
127,127,0,17,18
128,128,0,19,18
129,129,0,19,18
130,130,0,21,18
131,131,0,23,18
132,132,0,25,18
133,133,0,27,18
134,134,0,27,18
135,135,0,28,18
136,136,0,29,18
137,137,0,31,18
138,138,0,33,18
139,139,0,33,18
140,140,1,1,18
141,141,0,3,18
142,142,0,5,18
143,143,0,7,18
144,144,0,8,18
145,145,0,8,18
146,146,0,10,18
147,147,0,12,18
148,148,0,14,18
149,149,0,15,18
0,0,0,1,19
1,1,0,2,19
2,2,0,3,19
3,3,0,4,19
4,4,0,6,19
5,5,0,8,19
6,6,0,8,19
7,7,0,9,19
8,8,0,10,19
9,9,0,12,19
10,10,0,13,19
11,11,0,14,19
12,12,0,15,19
13,13,0,16,19
14,14,0,17,19
15,15,0,18,19
16,16,0,19,19
17,17,0,21,19
18,18,0,22,19
19,19,0,23,19
20,20,0,24,19
21,21,0,25,19
22,22,1,2,19
23,23,0,4,19
24,24,0,5,19
25,25,0,6,19
26,26,0,8,19
27,27,0,10,19
28,28,0,11,19
29,29,0,13,19
30,30,0,13,19
31,31,0,14,19
32,32,0,15,19
33,33,0,17,19
34,34,0,18,19
35,35,0,20,19
36,36,0,21,19
37,37,0,22,19
38,38,0,24,19
39,39,0,26,19
40,40,0,27,19
41,41,0,29,19
42,42,0,31,19
43,43,0,33,19
44,44,0,34,19
45,45,0,35,19
46,46,1,2,19
47,47,0,3,19
48,48,0,3,19
49,49,0,5,19
50,50,0,6,19
51,51,0,8,19
52,52,0,10,19
53,53,0,12,19
54,54,0,13,19
55,55,0,14,19
56,56,0,16,19
57,57,0,18,19
58,58,0,20,19
59,59,0,22,19
60,60,0,24,19
61,61,0,26,19
62,62,0,28,19
63,63,0,29,19
64,64,0,30,19
65,65,1,1,19
66,66,0,2,19
67,67,0,3,19
68,68,0,5,19
69,69,0,5,19
70,70,0,5,19
71,71,0,7,19
72,72,0,9,19
73,73,0,11,19
74,74,0,12,19
75,75,0,14,19
76,76,0,16,19
77,77,0,18,19
78,78,0,20,19
79,79,0,22,19
80,80,0,22,19
81,81,0,23,19
82,82,0,26,19
83,83,0,28,19
84,84,0,29,19
85,85,0,31,19
86,86,0,32,19
87,87,0,34,19
88,88,0,34,19
89,89,0,35,19
90,90,0,37,19
91,91,0,39,19
92,92,0,41,19
93,93,1,1,19
94,94,0,1,19
95,95,0,2,19
96,96,0,2,19
97,97,0,4,19
98,98,0,6,19
99,99,0,7,19
100,100,0,9,19
101,101,0,10,19
102,102,0,12,19
103,103,0,13,19
104,104,0,15,19
105,105,0,16,19
106,106,0,16,19
107,107,0,17,19
108,108,0,19,19
109,109,0,20,19
110,110,0,20,19
111,111,0,21,19
112,112,0,22,19
113,113,0,23,19
114,114,0,24,19
115,115,0,26,19
116,116,0,28,19
117,117,0,30,19
118,118,0,31,19
119,119,0,33,19
120,120,1,2,19
121,121,0,2,19
122,122,0,4,19
123,123,0,7,19
124,124,0,9,19
125,125,0,9,19
126,126,0,11,19
127,127,0,13,19
128,128,0,15,19
129,129,0,16,19
130,130,0,19,19
131,131,0,21,19
132,132,0,23,19
133,133,0,24,19
134,134,0,25,19
135,135,0,27,19
136,136,0,28,19
137,137,0,30,19
138,138,1,1,19
139,139,0,2,19
140,140,0,3,19
141,141,0,5,19
142,142,0,6,19
143,143,0,7,19
144,144,0,9,19
145,145,0,10,19
146,146,0,12,19
147,147,0,14,19
148,148,0,16,19
149,149,0,17,19
0,0,0,2,20
1,1,0,3,20
2,2,0,5,20
3,3,0,7,20
4,4,0,7,20
5,5,0,9,20
6,6,0,10,20
7,7,0,12,20
8,8,0,13,20
9,9,0,15,20
10,10,0,16,20
11,11,0,18,20
12,12,0,20,20
13,13,0,21,20
14,14,0,22,20
15,15,0,22,20
16,16,0,23,20
17,17,0,25,20
18,18,0,26,20
19,19,0,28,20
20,20,0,29,20
21,21,0,31,20
22,22,0,31,20
23,23,0,32,20
24,24,0,33,20
25,25,0,35,20
26,26,0,36,20
27,27,0,37,20
28,28,0,39,20
29,29,0,39,20
30,30,0,40,20
31,31,1,1,20
32,32,0,1,20
33,33,0,3,20
34,34,0,5,20
35,35,0,7,20
36,36,0,8,20
37,37,0,9,20
38,38,0,9,20
39,39,0,11,20
40,40,0,13,20
41,41,0,15,20
42,42,0,17,20
43,43,0,18,20
44,44,0,18,20
45,45,0,20,20
46,46,0,22,20
47,47,0,23,20
48,48,0,24,20
49,49,0,26,20
50,50,0,27,20
51,51,0,27,20
52,52,0,28,20
53,53,0,30,20
54,54,0,32,20
55,55,1,2,20
56,56,0,4,20
57,57,0,6,20
58,58,0,7,20
59,59,0,8,20
60,60,0,9,20
61,61,0,10,20
62,62,0,11,20
63,63,0,12,20
64,64,0,13,20
65,65,0,13,20
66,66,0,14,20
67,67,0,16,20
68,68,0,18,20
69,69,0,20,20
70,70,0,20,20
71,71,0,22,20
72,72,1,1,20
73,73,0,3,20
74,74,0,4,20
75,75,0,6,20
76,76,0,8,20
77,77,0,10,20
78,78,0,11,20
79,79,0,12,20
80,80,0,14,20
81,81,0,17,20
82,82,0,17,20
83,83,0,18,20
84,84,0,19,20
85,85,0,21,20
86,86,0,22,20
87,87,0,22,20
88,88,0,24,20
89,89,0,26,20
90,90,0,27,20
91,91,0,29,20
92,92,0,29,20
93,93,0,30,20
94,94,0,32,20
95,95,0,34,20
96,96,0,35,20
97,97,0,36,20
98,98,1,1,20
99,99,0,2,20
100,100,0,3,20
101,101,0,5,20
102,102,0,7,20
103,103,0,9,20
104,104,0,10,20
105,105,0,11,20
106,106,0,12,20
107,107,0,14,20
108,108,0,16,20
109,109,0,18,20
110,110,0,20,20
111,111,0,22,20
112,112,0,24,20
113,113,0,25,20
114,114,0,26,20
115,115,0,27,20
116,116,0,28,20
117,117,0,30,20
118,118,0,31,20
119,119,0,31,20
120,120,0,32,20
121,121,1,2,20
122,122,0,3,20
123,123,0,4,20
124,124,0,6,20
125,125,0,7,20
126,126,0,8,20
127,127,0,10,20
128,128,0,11,20
129,129,0,12,20
130,130,0,14,20
131,131,0,16,20
132,132,0,18,20
133,133,0,19,20
134,134,0,21,20
135,135,0,23,20
136,136,0,24,20
137,137,0,25,20
138,138,0,27,20
139,139,0,28,20
140,140,0,31,20
141,141,0,33,20
142,142,0,35,20
143,143,0,35,20
144,144,0,36,20
145,145,0,38,20
146,146,0,39,20
147,147,0,41,20
148,148,0,42,20
149,149,0,43,20
0,0,0,1,21
1,1,0,3,21
2,2,0,4,21
3,3,0,5,21
4,4,0,6,21
5,5,0,8,21
6,6,0,10,21
7,7,0,11,21
8,8,0,12,21
9,9,0,14,21
10,10,0,16,21
11,11,0,16,21
12,12,0,17,21
13,13,0,19,21
14,14,0,20,21
15,15,0,22,21
16,16,0,24,21
17,17,0,25,21
18,18,0,26,21
19,19,0,27,21
20,20,0,29,21
21,21,0,30,21
22,22,0,31,21
23,23,0,32,21
24,24,0,34,21
25,25,0,34,21
26,26,0,35,21
27,27,0,36,21
28,28,0,38,21
29,29,1,2,21
30,30,0,4,21
31,31,0,4,21
32,32,0,5,21
33,33,0,6,21
34,34,0,7,21
35,35,0,8,21
36,36,0,9,21
37,37,0,11,21
38,38,0,12,21
39,39,0,13,21
40,40,0,14,21
41,41,0,16,21
42,42,0,17,21
43,43,0,18,21
44,44,0,20,21
45,45,0,21,21
46,46,0,22,21
47,47,0,23,21
48,48,0,24,21
49,49,0,25,21
50,50,0,27,21
51,51,0,28,21
52,52,0,29,21
53,53,0,31,21
54,54,0,32,21
55,55,0,34,21
56,56,0,35,21
57,57,1,1,21
58,58,0,3,21
59,59,0,5,21
60,60,0,7,21
61,61,0,9,21
62,62,0,10,21
63,63,0,12,21
64,64,0,14,21
65,65,0,15,21
66,66,0,16,21
67,67,0,16,21
68,68,0,18,21
69,69,0,18,21
70,70,0,19,21
71,71,0,20,21
72,72,0,22,21
73,73,0,24,21
74,74,0,26,21
75,75,0,26,21
76,76,0,26,21
77,77,0,27,21
78,78,0,27,21
79,79,0,29,21
80,80,0,31,21
81,81,0,33,21
82,82,0,35,21
83,83,0,36,21
84,84,0,38,21
85,85,0,40,21
86,86,0,42,21
87,87,0,43,21
88,88,0,45,21
89,89,0,46,21
90,90,1,1,21
91,91,0,1,21
92,92,0,2,21
93,93,0,3,21
94,94,0,5,21
95,95,0,6,21
96,96,0,7,21
97,97,0,9,21
98,98,0,11,21
99,99,0,13,21
100,100,0,14,21
101,101,0,16,21
102,102,0,18,21
103,103,0,20,21
104,104,0,22,21
105,105,0,24,21
106,106,0,25,21
107,107,0,26,21
108,108,0,27,21
109,109,0,28,21
110,110,0,30,21
111,111,0,32,21
112,112,0,34,21
113,113,0,36,21
114,114,0,38,21
115,115,0,39,21
116,116,1,1,21
117,117,0,2,21
118,118,0,3,21
119,119,0,4,21
120,120,0,6,21
121,121,0,7,21
122,122,0,9,21
123,123,0,9,21
124,124,0,11,21
125,125,0,12,21
126,126,0,13,21
127,127,0,14,21
128,128,0,16,21
129,129,0,18,21
130,130,0,19,21
131,131,0,20,21
132,132,0,21,21
133,133,0,23,21
134,134,0,24,21
135,135,0,25,21
136,136,0,27,21
137,137,0,29,21
138,138,0,31,21
139,139,0,33,21
140,140,0,34,21
141,141,0,35,21
142,142,0,37,21
143,143,0,38,21
144,144,0,38,21
145,145,1,0,21
146,146,0,0,21
147,147,0,2,21
148,148,0,4,21
149,149,0,6,21
0,0,0,2,22
1,1,0,4,22
2,2,0,5,22
3,3,0,7,22
4,4,0,9,22
5,5,0,11,22
6,6,0,13,22
7,7,0,15,22
8,8,0,17,22
9,9,0,18,22
10,10,0,19,22
11,11,0,20,22
12,12,0,22,22
13,13,0,24,22
14,14,0,26,22
15,15,0,27,22
16,16,0,28,22
17,17,0,30,22
18,18,1,2,22
19,19,0,4,22
20,20,0,7,22
21,21,0,9,22
22,22,0,11,22
23,23,0,12,22
24,24,0,13,22
25,25,0,15,22
26,26,0,17,22
27,27,0,19,22
28,28,0,20,22
29,29,0,22,22
30,30,0,24,22
31,31,1,2,22
32,32,0,4,22
33,33,0,5,22
34,34,0,7,22
35,35,0,9,22
36,36,0,9,22
37,37,0,9,22
38,38,0,11,22
39,39,0,12,22
40,40,0,13,22
41,41,0,14,22
42,42,0,15,22
43,43,0,16,22
44,44,0,17,22
45,45,0,19,22
46,46,0,21,22
47,47,0,22,22
48,48,0,23,22
49,49,0,23,22
50,50,0,23,22
51,51,0,25,22
52,52,0,27,22
53,53,0,29,22
54,54,0,30,22
55,55,0,31,22
56,56,0,32,22
57,57,0,33,22
58,58,0,34,22
59,59,0,36,22
60,60,0,37,22
61,61,0,38,22
62,62,0,40,22
63,63,1,2,22
64,64,0,3,22
65,65,0,5,22
66,66,0,7,22
67,67,0,9,22
68,68,0,11,22
69,69,0,12,22
70,70,0,14,22
71,71,0,15,22
72,72,0,17,22
73,73,0,18,22
74,74,0,18,22
75,75,0,19,22
76,76,0,21,22
77,77,0,22,22
78,78,0,23,22
79,79,0,25,22
80,80,0,26,22
81,81,0,27,22
82,82,0,30,22
83,83,0,30,22
84,84,0,32,22
85,85,0,33,22
86,86,1,2,22
87,87,0,4,22
88,88,0,6,22
89,89,0,6,22
90,90,0,7,22
91,91,0,9,22
92,92,0,10,22
93,93,0,12,22
94,94,0,13,22
95,95,0,13,22
96,96,0,15,22
97,97,0,17,22
98,98,0,19,22
99,99,0,21,22
100,100,0,22,22
101,101,0,24,22
102,102,0,26,22
103,103,0,28,22
104,104,0,29,22
105,105,0,30,22
106,106,0,31,22
107,107,0,33,22
108,108,0,35,22
109,109,0,36,22
110,110,0,38,22
111,111,0,39,22
112,112,0,40,22
113,113,0,41,22
114,114,0,42,22
115,115,0,43,22
116,116,1,2,22
117,117,0,3,22
118,118,0,4,22
119,119,0,5,22
120,120,0,7,22
121,121,0,9,22
122,122,0,11,22
123,123,0,12,22
124,124,0,14,22
125,125,0,15,22
126,126,0,15,22
127,127,0,15,22
128,128,0,16,22
129,129,0,17,22
130,130,0,19,22
131,131,0,20,22
132,132,0,22,22
133,133,0,23,22
134,134,0,24,22
135,135,0,25,22
136,136,0,27,22
137,137,0,29,22
138,138,1,1,22
139,139,0,3,22
140,140,0,5,22
141,141,0,7,22
142,142,0,9,22
143,143,0,11,22
144,144,0,13,22
145,145,0,15,22
146,146,0,17,22
147,147,0,19,22
148,148,0,21,22
149,149,0,23,22
0,0,0,2,23
1,1,0,3,23
2,2,0,4,23
3,3,0,5,23
4,4,0,7,23
5,5,0,8,23
6,6,0,10,23
7,7,0,12,23
8,8,0,13,23
9,9,0,14,23
10,10,0,16,23
11,11,0,17,23
12,12,0,19,23
13,13,0,19,23
14,14,0,20,23
15,15,0,22,23
16,16,0,24,23
17,17,0,26,23
18,18,1,1,23
19,19,0,2,23
20,20,0,3,23
21,21,0,3,23
22,22,0,5,23
23,23,0,6,23
24,24,0,7,23
25,25,0,8,23
26,26,0,11,23
27,27,0,12,23
28,28,0,15,23
29,29,0,17,23
30,30,0,17,23
31,31,0,18,23
32,32,0,19,23
33,33,0,20,23
34,34,0,22,23
35,35,0,23,23
36,36,0,24,23
37,37,0,26,23
38,38,0,27,23
39,39,0,29,23
40,40,0,30,23
41,41,0,32,23
42,42,0,33,23
43,43,0,35,23
44,44,1,2,23
45,45,0,4,23
46,46,0,4,23
47,47,0,6,23
48,48,0,8,23
49,49,0,10,23
50,50,0,11,23
51,51,0,13,23
52,52,0,14,23
53,53,0,15,23
54,54,0,17,23
55,55,0,17,23
56,56,0,18,23
57,57,0,20,23
58,58,0,21,23
59,59,0,23,23
60,60,0,24,23
61,61,1,1,23
62,62,0,2,23
63,63,0,4,23
64,64,0,6,23
65,65,0,7,23
66,66,0,9,23
67,67,0,10,23
68,68,0,12,23
69,69,0,13,23
70,70,0,14,23
71,71,0,16,23
72,72,0,18,23
73,73,0,20,23
74,74,0,21,23
75,75,0,22,23
76,76,0,23,23
77,77,0,24,23
78,78,0,26,23
79,79,0,28,23
80,80,0,30,23
81,81,0,32,23
82,82,0,34,23
83,83,0,35,23
84,84,1,0,23
85,85,0,1,23
86,86,0,3,23
87,87,0,5,23
88,88,0,6,23
89,89,0,8,23
90,90,0,10,23
91,91,0,12,23
92,92,0,13,23
93,93,0,13,23
94,94,0,14,23
95,95,0,15,23
96,96,0,16,23
97,97,0,17,23
98,98,0,18,23
99,99,0,20,23
100,100,0,22,23
101,101,0,24,23
102,102,0,26,23
103,103,0,28,23
104,104,0,29,23
105,105,0,29,23
106,106,0,29,23
107,107,0,31,23
108,108,0,33,23
109,109,0,34,23
110,110,0,36,23
111,111,0,37,23
112,112,0,38,23
113,113,0,40,23
114,114,1,2,23
115,115,0,4,23
116,116,0,6,23
117,117,0,8,23
118,118,0,10,23
119,119,0,12,23
120,120,0,14,23
121,121,0,15,23
122,122,0,17,23
123,123,0,18,23
124,124,0,20,23
125,125,0,21,23
126,126,0,22,23
127,127,0,24,23
128,128,0,26,23
129,129,0,27,23
130,130,0,29,23
131,131,0,30,23
132,132,0,31,23
133,133,0,33,23
134,134,0,35,23
135,135,0,37,23
136,136,0,38,23
137,137,0,39,23
138,138,0,40,23
139,139,0,41,23
140,140,0,44,23
141,141,0,46,23
142,142,0,47,23
143,143,0,48,23
144,144,0,49,23
145,145,1,1,23
146,146,0,3,23
147,147,0,5,23
148,148,0,6,23
149,149,0,8,23
0,0,0,1,24
1,1,0,3,24
2,2,0,5,24
3,3,0,5,24
4,4,0,6,24
5,5,0,6,24
6,6,0,8,24
7,7,0,9,24
8,8,0,11,24
9,9,0,13,24
10,10,0,13,24
11,11,0,14,24
12,12,0,16,24
13,13,0,17,24
14,14,0,18,24
15,15,0,19,24
16,16,0,20,24
17,17,0,22,24
18,18,0,24,24
19,19,0,24,24
20,20,0,26,24
21,21,0,28,24
22,22,0,30,24
23,23,0,32,24
24,24,0,34,24
25,25,0,36,24
26,26,0,37,24
27,27,0,38,24
28,28,0,40,24
29,29,1,1,24
30,30,0,1,24
31,31,0,2,24
32,32,0,3,24
33,33,0,4,24
34,34,0,4,24
35,35,0,5,24
36,36,0,7,24
37,37,0,8,24
38,38,0,10,24
39,39,0,11,24
40,40,0,12,24
41,41,0,14,24
42,42,0,14,24
43,43,0,15,24
44,44,0,17,24
45,45,0,18,24
46,46,0,20,24
47,47,0,21,24
48,48,0,22,24
49,49,0,22,24
50,50,0,23,24
51,51,0,25,24
52,52,0,26,24
53,53,0,28,24
54,54,0,30,24
55,55,0,32,24
56,56,0,33,24
57,57,0,35,24
58,58,0,35,24
59,59,0,36,24
60,60,0,38,24
61,61,0,39,24
62,62,0,41,24
63,63,0,43,24
64,64,0,46,24
65,65,0,48,24
66,66,0,49,24
67,67,1,1,24
68,68,0,2,24
69,69,0,3,24
70,70,0,4,24
71,71,0,5,24
72,72,0,7,24
73,73,0,9,24
74,74,0,11,24
75,75,0,13,24
76,76,0,14,24
77,77,0,15,24
78,78,0,16,24
79,79,0,18,24
80,80,0,20,24
81,81,0,22,24
82,82,0,23,24
83,83,0,25,24
84,84,0,25,24
85,85,0,26,24
86,86,0,28,24
87,87,0,30,24
88,88,0,32,24
89,89,0,34,24
90,90,0,36,24
91,91,1,2,24
92,92,0,4,24
93,93,0,6,24
94,94,0,6,24
95,95,0,8,24
96,96,0,9,24
97,97,0,10,24
98,98,0,11,24
99,99,0,13,24
100,100,0,14,24
101,101,0,16,24
102,102,0,17,24
103,103,0,18,24
104,104,0,19,24
105,105,0,21,24
106,106,0,23,24
107,107,0,25,24
108,108,0,26,24
109,109,0,28,24
110,110,0,29,24
111,111,1,1,24
112,112,0,2,24
113,113,0,3,24
114,114,0,4,24
115,115,0,5,24
116,116,0,6,24
117,117,0,8,24
118,118,0,8,24
119,119,0,9,24
120,120,0,11,24
121,121,0,13,24
122,122,0,14,24
123,123,0,15,24
124,124,0,17,24
125,125,0,19,24
126,126,0,19,24
127,127,0,20,24
128,128,0,21,24
129,129,0,23,24
130,130,0,24,24
131,131,0,24,24
132,132,0,25,24
133,133,0,26,24
134,134,0,27,24
135,135,0,28,24
136,136,0,30,24
137,137,0,32,24
138,138,0,34,24
139,139,0,35,24
140,140,0,36,24
141,141,0,37,24
142,142,0,38,24
143,143,0,39,24
144,144,0,40,24
145,145,0,42,24
146,146,1,1,24
147,147,0,3,24
148,148,0,3,24
149,149,0,4,24
0,0,0,2,25
1,1,0,4,25
2,2,0,6,25
3,3,0,8,25
4,4,0,8,25
5,5,0,10,25
6,6,0,11,25
7,7,0,13,25
8,8,0,15,25
9,9,0,17,25
10,10,0,19,25
11,11,0,21,25
12,12,0,23,25
13,13,0,25,25
14,14,0,27,25
15,15,0,29,25
16,16,0,31,25
17,17,0,33,25
18,18,0,34,25
19,19,0,36,25
20,20,0,38,25
21,21,0,38,25
22,22,0,40,25
23,23,0,41,25
24,24,1,1,25
25,25,0,3,25
26,26,0,3,25
27,27,0,5,25
28,28,0,8,25
29,29,0,9,25
30,30,0,9,25
31,31,0,10,25
32,32,0,10,25
33,33,0,12,25
34,34,0,13,25
35,35,0,14,25
36,36,0,17,25
37,37,0,18,25
38,38,0,20,25
39,39,0,21,25
40,40,0,22,25
41,41,0,23,25
42,42,0,25,25
43,43,0,27,25
44,44,0,29,25
45,45,0,30,25
46,46,0,31,25
47,47,1,2,25
48,48,0,4,25
49,49,0,6,25
50,50,0,8,25
51,51,0,10,25
52,52,0,12,25
53,53,0,14,25
54,54,0,16,25
55,55,0,18,25
56,56,0,20,25
57,57,0,21,25
58,58,0,23,25
59,59,0,24,25
60,60,0,26,25
61,61,0,27,25
62,62,0,29,25
63,63,0,30,25
64,64,0,31,25
65,65,0,32,25
66,66,0,33,25
67,67,0,35,25
68,68,0,37,25
69,69,1,1,25
70,70,0,2,25
71,71,0,3,25
72,72,0,4,25
73,73,0,5,25
74,74,0,6,25
75,75,0,7,25
76,76,0,9,25
77,77,0,11,25
78,78,0,12,25
79,79,0,14,25
80,80,0,16,25
81,81,0,17,25
82,82,0,18,25
83,83,0,20,25
84,84,1,1,25
85,85,0,1,25
86,86,0,2,25
87,87,0,3,25
88,88,0,4,25
89,89,0,5,25
90,90,0,6,25
91,91,0,8,25
92,92,0,9,25
93,93,0,9,25
94,94,0,11,25
95,95,0,13,25
96,96,0,15,25
97,97,0,16,25
98,98,0,17,25
99,99,0,19,25
100,100,0,20,25
101,101,0,22,25
102,102,0,24,25
103,103,0,25,25
104,104,0,26,25
105,105,0,27,25
106,106,0,27,25
107,107,0,28,25
108,108,0,29,25
109,109,0,31,25
110,110,0,32,25
111,111,1,1,25
112,112,0,2,25
113,113,0,3,25
114,114,0,5,25
115,115,0,6,25
116,116,0,7,25
117,117,0,9,25
118,118,0,10,25
119,119,0,12,25
120,120,0,13,25
121,121,0,15,25
122,122,0,16,25
123,123,0,17,25
124,124,0,18,25
125,125,0,18,25
126,126,0,20,25
127,127,0,21,25
128,128,0,23,25
129,129,0,24,25
130,130,0,26,25
131,131,0,27,25
132,132,0,28,25
133,133,0,29,25
134,134,0,31,25
135,135,0,31,25
136,136,0,33,25
137,137,0,35,25
138,138,0,35,25
139,139,0,37,25
140,140,0,39,25
141,141,1,1,25
142,142,0,3,25
143,143,0,5,25
144,144,0,7,25
145,145,0,8,25
146,146,0,9,25
147,147,0,10,25
148,148,0,11,25
149,149,0,12,25
0,0,0,2,26
1,1,0,4,26
2,2,0,6,26
3,3,0,8,26
4,4,0,9,26
5,5,0,9,26
6,6,0,10,26
7,7,0,11,26
8,8,0,13,26
9,9,0,15,26
10,10,0,17,26
11,11,0,18,26
12,12,0,18,26
13,13,0,20,26
14,14,0,20,26
15,15,0,22,26
16,16,0,24,26
17,17,0,25,26
18,18,0,26,26
19,19,0,27,26
20,20,0,28,26
21,21,0,29,26
22,22,0,31,26
23,23,0,33,26
24,24,0,35,26
25,25,0,37,26
26,26,0,37,26
27,27,0,38,26
28,28,0,39,26
29,29,0,41,26
30,30,0,41,26
31,31,0,41,26
32,32,0,43,26
33,33,0,45,26
34,34,0,47,26
35,35,0,48,26
36,36,0,50,26
37,37,1,1,26
38,38,0,2,26
39,39,0,4,26
40,40,0,5,26
41,41,0,7,26
42,42,0,9,26
43,43,0,11,26
44,44,0,12,26
45,45,0,12,26
46,46,0,14,26
47,47,0,15,26
48,48,0,16,26
49,49,0,17,26
50,50,0,19,26
51,51,0,21,26
52,52,0,22,26
53,53,0,23,26
54,54,0,23,26
55,55,0,25,26
56,56,0,26,26
57,57,0,27,26
58,58,0,29,26
59,59,0,30,26
60,60,0,32,26
61,61,0,34,26
62,62,0,36,26
63,63,0,37,26
64,64,0,38,26
65,65,0,39,26
66,66,0,41,26
67,67,0,42,26
68,68,0,44,26
69,69,0,46,26
70,70,1,1,26
71,71,0,3,26
72,72,0,4,26
73,73,0,5,26
74,74,0,6,26
75,75,0,8,26
76,76,0,10,26
77,77,0,11,26
78,78,0,13,26
79,79,0,14,26
80,80,0,15,26
81,81,0,17,26
82,82,0,19,26
83,83,0,21,26
84,84,0,22,26
85,85,0,23,26
86,86,0,25,26
87,87,0,26,26
88,88,0,28,26
89,89,0,30,26
90,90,0,32,26
91,91,1,1,26
92,92,0,3,26
93,93,0,5,26
94,94,0,7,26
95,95,0,8,26
96,96,0,9,26
97,97,0,11,26
98,98,0,14,26
99,99,0,15,26
100,100,0,17,26
101,101,0,19,26
102,102,0,21,26
103,103,0,22,26
104,104,0,23,26
105,105,0,25,26
106,106,0,25,26
107,107,0,26,26
108,108,0,27,26
109,109,0,28,26
110,110,0,29,26
111,111,0,31,26
112,112,0,32,26
113,113,0,33,26
114,114,0,35,26
115,115,0,36,26
116,116,1,1,26
117,117,0,2,26
118,118,0,3,26
119,119,0,3,26
120,120,0,5,26
121,121,0,6,26
122,122,0,8,26
123,123,0,8,26
124,124,0,9,26
125,125,0,11,26
126,126,0,13,26
127,127,0,13,26
128,128,0,15,26
129,129,0,17,26
130,130,0,18,26
131,131,0,20,26
132,132,0,22,26
133,133,0,23,26
134,134,0,25,26
135,135,0,26,26
136,136,0,26,26
137,137,0,27,26
138,138,1,1,26
139,139,0,2,26
140,140,0,4,26
141,141,0,6,26
142,142,0,8,26
143,143,0,9,26
144,144,0,11,26
145,145,0,13,26
146,146,0,14,26
147,147,0,15,26
148,148,0,16,26
149,149,0,16,26
0,0,0,2,27
1,1,0,3,27
2,2,0,3,27
3,3,0,5,27
4,4,0,6,27
5,5,0,8,27
6,6,0,10,27
7,7,0,11,27
8,8,0,13,27
9,9,0,13,27
10,10,0,14,27
11,11,0,16,27
12,12,0,17,27
13,13,0,19,27
14,14,0,20,27
15,15,0,21,27
16,16,0,22,27
17,17,0,24,27
18,18,0,26,27
19,19,1,2,27
20,20,0,4,27
21,21,0,5,27
22,22,0,6,27
23,23,0,8,27
24,24,0,9,27
25,25,0,10,27
26,26,0,10,27
27,27,0,10,27
28,28,0,12,27
29,29,0,14,27
30,30,0,16,27
31,31,0,17,27
32,32,0,19,27
33,33,0,21,27
34,34,0,23,27
35,35,0,25,27
36,36,0,27,27
37,37,0,28,27
38,38,0,29,27
39,39,0,31,27
40,40,0,32,27
41,41,1,1,27
42,42,0,2,27
43,43,0,3,27
44,44,0,5,27
45,45,0,5,27
46,46,0,6,27
47,47,0,7,27
48,48,0,8,27
49,49,0,11,27
50,50,0,13,27
51,51,0,14,27
52,52,0,15,27
53,53,0,17,27
54,54,0,19,27
55,55,0,20,27
56,56,0,21,27
57,57,0,22,27
58,58,0,23,27
59,59,0,24,27
60,60,0,26,27
61,61,0,28,27
62,62,0,30,27
63,63,0,31,27
64,64,1,1,27
65,65,0,2,27
66,66,0,4,27
67,67,0,6,27
68,68,0,7,27
69,69,0,9,27
70,70,0,9,27
71,71,0,11,27
72,72,0,12,27
73,73,0,13,27
74,74,0,15,27
75,75,0,16,27
76,76,0,17,27
77,77,0,18,27
78,78,0,19,27
79,79,0,20,27
80,80,0,21,27
81,81,0,22,27
82,82,0,24,27
83,83,0,25,27
84,84,0,27,27
85,85,0,28,27
86,86,0,29,27
87,87,0,30,27
88,88,0,32,27
89,89,0,32,27
90,90,0,33,27
91,91,0,35,27
92,92,0,36,27
93,93,0,36,27
94,94,0,37,27
95,95,0,38,27
96,96,0,39,27
97,97,0,40,27
98,98,0,42,27
99,99,1,2,27
100,100,0,4,27
101,101,0,5,27
102,102,0,7,27
103,103,0,9,27
104,104,0,11,27
105,105,0,12,27
106,106,0,14,27
107,107,0,16,27
108,108,0,17,27
109,109,0,19,27
110,110,0,20,27
111,111,0,21,27
112,112,0,23,27
113,113,0,25,27
114,114,0,28,27
115,115,0,30,27
116,116,0,30,27
117,117,0,32,27
118,118,0,32,27
119,119,0,33,27
120,120,0,34,27
121,121,0,35,27
122,122,0,37,27
123,123,1,1,27
124,124,0,3,27
125,125,0,5,27
126,126,0,5,27
127,127,0,7,27
128,128,0,9,27
129,129,0,10,27
130,130,0,11,27
131,131,0,12,27
132,132,0,14,27
133,133,0,16,27
134,134,0,18,27
135,135,0,19,27
136,136,0,21,27
137,137,0,23,27
138,138,0,25,27
139,139,0,27,27
140,140,0,29,27
141,141,0,30,27
